Statement,ID,Origin,Validity,True_fleshes,True_smog_index,True_flesch_kincaid_grade,True_coleman_liau_index,True_automated_readability_index,True_dale_chall_readability_score,True_difficult_words,True_linsear_write_formula,True_gunning_fog,True_text_standard,Characters,Words,Word_Length,Number_Count,Positive_Sentiment,Neutral_Sentiment,Negative_Sentiment,Positive_Stance,Negative_Stance,Neutral_Stance
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% vs 10.5%). Pre-existing comorbidities associated with severe disease were diabetes,
hypertension, renal disease, and cardiovascular disease.",1081,Translated,TRUE,34.63,11.9,11.2,15.81,13.9,15.34,13,7,12.76,11th and 12th grade,247,34,6.352941176,8,0.0131,0.2766,0.7103,0.659300625,0.178318232,0.162381157
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% vs. 10.5%). Previous comorbidities associated with severe disease were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,28.84,0,13.5,16.35,16.3,15.16,13,12,15.04,15th and 16th grade,244,34,6.264705882,8,0.0135,0.2903,0.6962,0.649707079,0.18577005,0.164522812
"Female COVID-19 patients had a higher risk of developing severe dengue compared to male patients in the main analysis
(16.2% vs. 10.5%). Previous comorbidities associated with severe disease were diabetes,
High blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,35.27,0,13.1,16.3,16.8,14.97,15,13,14.97,14th and 15th grade,269,38,6.157894737,8,0.0139,0.3176,0.6684,0.665140688,0.172319368,0.162539899
"Female covid-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% versus 10.5%). Preexisting comorbidities associated with severe disease were diabetes,
high blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,42.38,11.2,10.3,15.82,13.6,14.32,14,7,11.47,10th and 11th grade,257,36,6.222222222,8,0.0125,0.2463,0.7412,0.652131259,0.183444276,0.164424539
"Female COVID-19 patients had a higher risk of severe dengue fever than male patients in the main analysis
(16.2% versus 10.5%). Pre-existing comorbidities associated with severe disease included diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,25.76,12.5,12.6,17.15,15,15.5,15,7.5,13.82,12th and 13th grade,261,35,6.542857143,8,0.0148,0.3083,0.6769,0.682424605,0.154680222,0.162895173
"Patients with COVID-19 had a higher risk of severe dengue than male patients in the main analysis
(16.2% vs. 10.5%). Prior comorbidities associated with severe disease were diabetes,
hypertension, diseases of the kidneys and cardiovascular system.",1081,Translated,TRUE,36.28,0,12.7,14.67,15.3,15.06,14,12,13.87,14th and 15th grade,247,36,5.944444444,8,0.012,0.2632,0.7248,0.674243331,0.154380843,0.171375826
"Patients with COVID-19 had a higher risk of severe dengue than male patients in the main analysis
(16.2% vs. 10.5%). Comorbidities associated with severe disease were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,37.81,0,12.1,15.66,15.5,14.5,11,11.25,13.87,15th and 16th grade,233,33,6.151515152,8,0.0114,0.2273,0.7613,0.668921947,0.165500566,0.165577531
"In the main analysis, women with covid-19 had a higher risk of severe dengue fever than men
(16.2% versus 10.5%). Preexisting comorbidities associated with severe disease were diabetes,
high blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,42.38,11.2,10.3,14.37,12.5,13.44,12,7,11.47,10th and 11th grade,249,36,6,8,0.015,0.2846,0.7004,0.668118775,0.16414088,0.167740375
"Female patients with COVID-19 had a higher risk of severe dengue than males in the main analysis
(16.2% vs 10.5%). Preexisting comorbidities associated with severe disease were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,34.63,11.9,11.2,15.47,13.3,15.34,13,7,12.76,11th and 12th grade,243,34,6.235294118,8,0.0136,0.2796,0.7067,0.660267115,0.176696584,0.163036257
"Female COVID-19 patients had a higher risk of developing severe dengue compared to male patients in the main analysis
(16.2% vs. 10.5%). The pre-existing comorbidities associated with severe disease were diabetes,
High blood pressure, kidney disease, and cardiovascular disease.",1081,Translated,TRUE,34.76,0,13.3,16.3,17.3,15.13,15,13.25,14.98,14th and 15th grade,278,39,6.205128205,8,0.0137,0.3062,0.6801,0.675432384,0.160445437,0.164122239
"In the main analysis, female COVID-19 patients had a higher risk of developing severe dengue than male patients
(16.2% vs. 10.5%). Pre-existing comorbidities associated with severe illness were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,19.87,0,14.8,17.57,17.7,16.23,15,12.75,16.14,17th and 18th grade,260,35,6.514285714,8,0.0178,0.3725,0.6096,0.66412282,0.171749964,0.16412726
"Female patients with COVID-19 had a higher risk of developing severe dengue compared to male patients in the main analysis
(16.2% vs. 10.5%). Preexisting comorbidities associated with severe disease were diabetes,
High blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,34.76,0,13.3,16.48,17.2,14.73,15,13.25,14.98,14th and 15th grade,277,39,6.179487179,8,0.013,0.2812,0.7057,0.677398741,0.158251241,0.164350018
"In the main analysis, female COVID-19 patients had a higher risk of developing severe dengue than male patients.
(16.2% versus 10.5%). Pre-existing comorbidities associated with serious illness were diabetes,
High blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,33.61,12.5,11.6,16.63,14.8,15.77,17,7.833333333333334,13.57,11th and 12th grade,272,37,6.432432432,8,0.0202,0.3847,0.595,0.653084934,0.182357132,0.164558008
"In the main analysis, women with covid-19 had a higher risk of severe dengue than men
(16.2% vs. 10.5%). Preexisting comorbidities associated with severe disease were diabetes,
high blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,36.79,0,12.5,14.38,15.1,13.98,11,11.75,13.86,13th and 14th grade,240,35,5.942857143,8,0.0143,0.2878,0.6979,0.648586154,0.187418357,0.163995415
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% versus 10.5%). Existing comorbidities associated with severe disease were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,34.63,11.9,11.2,16.16,13.9,14.88,14,7,12.76,11th and 12th grade,247,34,6.352941176,8,0.0129,0.2637,0.7233,0.652314126,0.182721794,0.164964139
"In the main analysis, female COVID-19 patients had a higher risk of severe dengue fever than male patients.
(16.2% vs. 10.5%). Existing complications associated with severe disease include diabetes,
These were high blood pressure, kidney disease, and cardiovascular disease.",1081,Translated,TRUE,43.22,0,12.1,15.61,16.8,14.32,14,12.75,13.95,12th and 13th grade,274,39,6.102564103,8,0.0205,0.3881,0.5914,0.685313582,0.129187182,0.185499251
"Female covid-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% versus 10.5%). Existing comorbidities associated with severe disease were diabetes,
high blood pressure, kidney disease and cardiovascular disease.",1081,Translated,TRUE,42.38,11.2,10.3,15.36,13.2,14.32,14,7,11.47,10th and 11th grade,254,36,6.138888889,8,0.0122,0.2507,0.737,0.646442235,0.189488649,0.164069161
"Female COVID-19 patients had a higher risk of severe dengue than male patients in the main analysis
(16.2% versus 10.5%). Previous comorbidities associated with severe disease were diabetes,
hypertension, kidney disease and cardiovascular disease.",1081,Translated,TRUE,34.63,11.9,11.2,16.16,13.9,14.88,14,7,12.76,11th and 12th grade,247,34,6.352941176,8,0.0134,0.2828,0.7038,0.653143823,0.183020577,0.163835675
"Female patients with COVID-19 were at higher risk of severe dengue than male patients in the main analysis
(16.2% vs. 10.5%). Previous comorbidities associated with severe illness were diabetes,
hypertension, kidney diseases and cardiovascular diseases.",1081,Translated,TRUE,28.33,0,13.7,16.7,16.8,15.33,14,12.25,15,16th and 17th grade,253,35,6.314285714,8,0.0127,0.2888,0.6985,0.645048976,0.189722598,0.165228337
"We estimate that out of 100,000 airline passengers, without testing or screening, there would be 649 actively infectious passengers. A PCR test before travel would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Translated,TRUE,54.22,13,9.9,11.19,11,10.05,11,11.5,10.72,10th and 11th grade,309,51,5.078431373,15,0.0154,0.5933,0.3912,0.62902987,0.051911253,0.319058865
"We estimate that there would be among 100,000 air travelers, without testing or screening
649 actively contagious passengers. A PCR test before travel would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number
infected passengers to 560.",1082,Translated,TRUE,54.93,13,9.6,11.54,10.9,10.25,11,11.166666666666666,11.42,10th and 11th grade,299,49,5.183673469,15,0.0151,0.5989,0.386,0.633793592,0.047582898,0.318623543
"We estimate that among 100,000 airline travelers, without testing or controls, there would be
649 actively infectious passengers. A PCR test prior to travel would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers to 560.",1082,Translated,TRUE,54.22,13,9.9,11.08,10.9,10.67,13,11.5,11.51,10th and 11th grade,308,51,5.117647059,15,0.0207,0.7085,0.2708,0.634081721,0.04851516,0.317403108
"We estimate that there would be 100,000 air travelers without testing or screening
649 actively infected passengers. A pre-travel PCR test would reduce the number of infected people
569 passengers. A rapid antigen test on the day of travel would reduce the number
infected passengers to 560.",1082,Translated,TRUE,55.54,13.6,9.4,12.06,10.9,10.46,10,11.166666666666666,10.54,10th and 11th grade,291,47,5.276595745,15,0.0141,0.5438,0.4421,0.627308249,0.048935603,0.323756129
"We estimate that among 100,000 air travelers without testing or screening, there would be 649 actively infectious passengers. A PCR test before travel would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Translated,TRUE,54.52,13,9.8,11.19,10.7,10.15,11,11.333333333333334,11.48,10th and 11th grade,302,50,5.06,15,0.0149,0.6296,0.3555,0.612663746,0.056498501,0.330837786
"We estimate that of the 100,000 air passengers who are not screened or tested, 649 will be actively infected. Conducting a polymerase chain reaction test before traveling would reduce the number of infected travelers to 569. Conducting a rapid antigen test on the day of travel would reduce the number of infected travelers to 560.",1082,Translated,TRUE,52.9,14.6,10.4,11.43,11.5,10.29,13,13.166666666666666,13.14,9th and 10th grade,331,55,5.036363636,15,0.0112,0.4102,0.5786,0.622536063,0.051027846,0.326436102
"We estimate that out of 100,000 airline passengers, without testing or controls, there will be
649 passengers are actively infectious. A PCR test before traveling would reduce the number of infected people
Passengers to 569. Rapid antigen testing on the day of travel would reduce the number of passengers
Infected passengers to 560.",1082,Translated,TRUE,45.05,14.1,11.4,12.53,12.4,10.17,12,12.5,11.61,12th and 13th grade,333,53,5.358490566,15,0.0167,0.5908,0.3925,0.638755441,0.046862867,0.314381689
"We estimate that there would be among 100,000 air travelers without testing or screening
649 actively contagious passengers. A pre-travel PCR test would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers to 560.",1082,Translated,TRUE,54.93,13.6,9.6,11.42,10.8,10.57,11,11.5,11.42,10th and 11th grade,298,49,5.163265306,15,0.0161,0.6127,0.3712,0.620732546,0.051580299,0.327687263
"We estimate that among 100,000 airline travelers, with or without screening, there would be
649 actively infected passengers. A PCR test before travel would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers in 560.",1082,Translated,TRUE,54.52,13,9.8,11.08,10.7,9.83,10,11.333333333333334,10.68,10th and 11th grade,302,50,5.12,15,0.0191,0.7296,0.2514,0.631054342,0.05195361,0.316991955
"We estimate that there are 100,000 air travelers who have not been tested or screened.
There are 649 highly contagious passengers. Pre-travel PCR testing can help reduce the number of infections.
There are 569 passengers. Implementing rapid antigen testing on the day of travel could reduce passenger numbers.
560 passengers infected.",1082,Translated,TRUE,62.85,10.9,6.6,12.03,9.1,11.18,14,5.083333333333333,8.89,8th and 9th grade,334,51,5.62745098,15,0.0103,0.247,0.7427,0.623927653,0.045829918,0.330242425
"We estimate that among 100,000 air travelers, without testing or monitoring, there would be
649 actively infectious passengers. A PCR test before travel would reduce the number of infected people
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
passengers infected at 560.",1082,Translated,TRUE,54.22,13.6,9.9,11.42,11.2,10.05,11,11.833333333333334,12.29,11th and 12th grade,311,51,5.176470588,15,0.0187,0.667,0.3143,0.619539678,0.052321315,0.328139067
"We estimate that there would be among 100,000 air travelers without testing or control
649 actively contagious passengers. A PCR test before travel would reduce the number of infected people
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers to 560.",1082,Translated,TRUE,54.22,13,9.9,11.08,10.7,10.05,11,11.5,11.51,11th and 12th grade,306,51,5.078431373,15,0.0147,0.5541,0.4313,0.630582273,0.049505521,0.319912225
"We estimate that among 100,000 air travelers who are not tested or screened, there will be:
649 highly contagious passengers. Pre-travel PCR testing can help reduce the number of infections.
There are 569 passengers. Implementing rapid antigen testing on the day of travel could reduce passenger numbers.
560 passengers infected.",1082,Translated,TRUE,52.87,11.6,8.4,12.68,9.9,11.4,14,6.2,9.6,9th and 10th grade,329,50,5.66,15,0.0162,0.3915,0.5923,0.629976571,0.047871333,0.322152108
"We estimate there will be 100,000 air passengers without testing or screening
649 passengers are actively infected. A PCR test before traveling would reduce the number of infected people
569 passengers. Rapid antigen testing on the day of travel would reduce the number
Infected passengers to 560.",1082,Translated,TRUE,47.08,13.6,10.6,12.93,11.6,10.13,10,11.166666666666666,10.54,10th and 11th grade,297,47,5.404255319,15,0.0134,0.4403,0.5462,0.627497852,0.049458608,0.323043555
"We estimate that for every 100,000 air travelers who are not screened or screened, there are 649 actively infected passengers. Implementing pre-travel PCR testing could reduce the number of infected passengers to 569. Implementing rapid antigen testing on the day of travel could reduce the number of infected passengers to 560.",1082,Translated,TRUE,45.76,14.6,11.1,13.34,12.7,10.36,10,12.5,11.51,12th and 13th grade,328,51,5.450980392,15,0.018,0.5698,0.4122,0.615012944,0.05823807,0.326749027
"We estimate that among 100,000 airline travelers, without testing or screening, there would be
649 actively infectious passengers. A pre-travel PCR test would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers to 560.",1082,Translated,TRUE,54.93,13.6,9.6,11.89,11.3,10.89,12,11.5,11.42,11th and 12th grade,304,49,5.285714286,15,0.0201,0.7151,0.2648,0.616575181,0.054938301,0.328486413
"We estimate that among 100,000 air travelers without testing or monitoring, there would be 649 actively infectious passengers. A PCR test before travel would reduce the number of infected passengers to 569. A rapid antigen test on the day of travel would reduce the number of infected passengers to 560.",1082,Translated,TRUE,54.52,13.6,9.8,11.31,10.8,10.15,11,11.666666666666666,12.28,9th and 10th grade,303,50,5.08,15,0.0144,0.5923,0.3933,0.613518953,0.052736796,0.333744258
"We estimate that among 100,000 air travelers, without testing or screening, there would be
649 actively infectious passengers. A PCR test before travel would reduce the number of infected
passengers to 569. A rapid antigen test on the day of travel would reduce the number of
infected passengers to 560.",1082,Translated,TRUE,54.52,13,9.8,11.19,10.8,10.15,11,11.333333333333334,11.48,10th and 11th grade,303,50,5.14,15,0.0193,0.7206,0.2601,0.620181084,0.050801024,0.329017818
"We estimate that there would be 100,000 air travelers without testing or screening.
649 actively infected passengers. A pre-travel PCR test would reduce the number of infected
569 passengers. A rapid antigen test on the day of travel would reduce the number
infected passengers to 560.",1082,Translated,TRUE,59.8,12.2,7.8,11.06,8.9,10.39,10,7.25,8.95,8th and 9th grade,285,46,5.282608696,15,0.0125,0.4569,0.5306,0.624459684,0.048459943,0.327080429
"In the phase 1 trial, the potential vaccine formulation caused a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial
the potential vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.68,14.6,11.89,11,13.75,13.95,13th and 14th grade,256,39,5.641025641,3,0.4277,0.5398,0.0326,0.641842961,0.067862928,0.290294021
"In a phase 1 trial, the potential vaccine formulation elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In a phase 2 trial
the potential vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.39,14.4,11.89,12,13.75,13.95,13th and 14th grade,254,39,5.58974359,3,0.6498,0.3392,0.011,0.639054358,0.062002476,0.298943251
"In the phase 1 study, the potential vaccine formula caused a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial,
the potential vaccine formula showed better safety results.",1083,Translated,TRUE,43.22,0,12.1,13.52,13.8,11.89,11,13.75,13.95,13th and 14th grade,249,39,5.461538462,3,0.3228,0.6342,0.043,0.65504837,0.069628797,0.275322795
"In the phase 1 trial, the potential vaccine formulation caused a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial,
the potential vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.68,14.8,11.89,11,13.75,13.95,13th and 14th grade,257,39,5.666666667,3,0.3559,0.6095,0.0346,0.641662419,0.066213183,0.292124391
"In phase 1 trials, the potential vaccine formulation generated strong antibody responses.
It remained elevated in all participants for 3 months after the second vaccination. In phase 2 clinical trials,
Potential vaccine formulations have shown better safety outcomes.",1083,Translated,TRUE,24.74,14.1,13,16.17,13.4,12.58,14,9,15.61,12th and 13th grade,267,38,6.105263158,3,0.6568,0.3339,0.0093,0.651940346,0.065951072,0.282108516
"In the first phase of testing, the potential vaccine formula elicited a strong antibody response
remained elevated in all participants 3 months after the second vaccination. In phase 2 trials,
a potential vaccine formulation has shown better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.68,14.8,12.3,14,13.75,14.98,14th and 15th grade,257,39,5.666666667,2,0.6104,0.3799,0.0098,0.666684389,0.061810002,0.271505624
"In the phase 1 trial, the potential vaccine formulation elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial,
the potential vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.97,15,11.89,12,13.75,13.95,13th and 14th grade,259,39,5.717948718,3,0.6367,0.3541,0.0091,0.647187114,0.064308092,0.288504869
"In the Phase 1 trial, the potential vaccine formulation elicited a strong antibody response that remained elevated in all participants 3 months after the second vaccination. In the Phase 2 trial, the potential vaccine formulation showed better safety outcomes.",1083,Translated,TRUE,34.76,0,13.3,15.14,15.1,11.89,12,13.75,13.95,13th and 14th grade,260,39,5.692307692,3,0.7305,0.2624,0.0071,0.650911689,0.063603483,0.28548488
"In a phase 1 study, the potential vaccine elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In phase 2 of the trial,
potential vaccine formulation showed better safety results.",1083,Translated,TRUE,35.27,0,13.1,13.69,13.7,12.06,12,13,13.92,13th and 14th grade,244,38,5.5,3,0.677,0.3141,0.0089,0.641981959,0.060905177,0.297112852
"In the first phase of testing, the potential vaccine formula elicited a strong antibody response
remained elevated in all participants 3 months after the second vaccination. In phase 2 trials,
a potential vaccine formulation has demonstrated better safety outcomes.",1083,Translated,TRUE,26.3,0,14.4,15.9,15.7,12.3,15,14.25,16.01,15th and 16th grade,265,39,5.871794872,2,0.6326,0.3586,0.0087,0.668667734,0.059330828,0.272001475
"In the phase 1 trial, the potential vaccine formulation elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial,
the possible vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.85,14.9,11.89,12,13.75,13.95,13th and 14th grade,258,39,5.692307692,3,0.5791,0.4113,0.0096,0.643864989,0.063834526,0.292300463
"In a phase 1 trial, the potential vaccine formulation elicited a robust antibody response that remained high in all participants three months after the second vaccination. In phase 2 trials, potential vaccine formulations showed better safety outcomes.",1083,Translated,TRUE,35.78,0,12.9,15.95,15.3,12.66,14,12.75,13.89,12th and 13th grade,252,37,5.837837838,2,0.7193,0.273,0.0077,0.637039781,0.059471194,0.303489
"In phase 1 trials, the potential vaccine formulation generated strong antibody responses.
It remained elevated in all participants for 3 months after the second vaccination. In phase 2 clinical trials,
Potential vaccine formulations have shown better safety results.",1083,Translated,TRUE,24.74,14.1,13,15.99,13.3,12.58,14,9,15.61,12th and 13th grade,266,38,6.078947368,3,0.643,0.3471,0.0099,0.650381446,0.066164799,0.283453763
"In a phase 1 study, the potential vaccine formulation elicited a strong antibody response that remained elevated in all participants 3 months after the second vaccination. In a phase 2 study, the potential vaccine showed better safety results.",1083,Translated,TRUE,43.73,0,11.9,13.58,13.6,11.64,11,13,13.92,13th and 14th grade,243,38,5.421052632,3,0.7141,0.2776,0.0083,0.633431196,0.060336281,0.306232482
"In the Phase 1 trial, the candidate vaccine formulation elicited a strong antibody response that
remained high in all participants 3 months after the second vaccination. In the Phase 2 trial,
the candidate vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.39,14.5,11.49,11,13.25,12.93,12th and 13th grade,255,39,5.615384615,3,0.6424,0.3489,0.0087,0.636080801,0.061440744,0.302478433
"In a phase 1 trial, the potential vaccine combination caused a strong antibody response
It remained elevated in all participants 3 months after the second vaccination. In the second phase of the experiment,
The potential vaccine formulation showed better safety results.",1083,Translated,TRUE,25.29,0,14.8,14.68,15.2,11.97,13,14.75,16,14th and 15th grade,270,41,5.658536585,2,0.3702,0.6095,0.0202,0.617997229,0.052976001,0.329026788
"In the first phase of testing, the potential composition of the vaccine caused a strong antibody response
remained elevated in all participants 3 months after the second vaccination. In phase 2 trials,
the potential composition of the vaccine showed the best results in terms of safety.",1083,Translated,TRUE,39.67,0,13.4,12.89,14.8,11.3,12,15.5,14.42,12th and 13th grade,286,46,5.282608696,2,0.5674,0.421,0.0117,0.636589289,0.059638496,0.303772241
"In the Phase 1 trial, the potential vaccine formulation elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In the phase 2 trial,
the possible vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.85,14.9,11.89,12,13.75,13.95,13th and 14th grade,258,39,5.692307692,3,0.5908,0.4001,0.0092,0.643864989,0.063834526,0.292300463
"In a phase 1 study, the potential vaccine formulation elicited a strong antibody response that
remained elevated in all participants 3 months after the second vaccination. In a phase 2 trial
the potential vaccine formulation showed better safety results.",1083,Translated,TRUE,34.76,0,13.3,14.39,14.4,11.89,12,13.75,13.95,13th and 14th grade,254,39,5.58974359,3,0.6565,0.3334,0.0101,0.638708711,0.061043601,0.300247729
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days in
barracks style buildings. The corresponding doubling time for apartment-style buildings was
2.65 days.",1084,Translated,TRUE,70.5,7.8,5.7,12.61,10.1,12.56,7,4.333333333333333,6.58,12th and 13th grade,187,28,5.785714286,7,0.0271,0.6803,0.2926,0.641104937,0.062354457,0.296540618
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days
barrack style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,70.8,7.8,5.6,12.09,9.4,12.86,7,4.166666666666667,6.56,6th and 7th grade,177,27,5.666666667,7,0.0239,0.6121,0.364,0.638300598,0.055584002,0.306115419
"We found that the number of SARS-CoV-2 infection cases doubled every 1.56 days
barracks style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,71.1,7.8,5.5,12.78,10.1,13.18,7,4,6.56,6th and 7th grade,175,26,5.846153846,7,0.0232,0.5904,0.3864,0.646383464,0.055197388,0.298419148
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days in
Barracks style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,70.5,7.8,5.7,11.63,9.1,12.56,7,4.333333333333333,6.58,6th and 7th grade,181,28,5.571428571,7,0.0256,0.6184,0.3559,0.636694074,0.061924979,0.301380903
"We found that the number of SARS-CoV-2 infections doubles every 1.56 days
Barracks style buildings. The corresponding doubling time for residential-style buildings was
2.65 days.",1084,Translated,TRUE,63.05,8.8,6.5,14.75,11.7,13.52,7,4.166666666666667,8.12,8th and 9th grade,178,25,6.24,7,0.02,0.6333,0.3466,0.64018476,0.053543128,0.306272119
"We found that the number of cases of SARS-CoV-2 infection doubles every 1.56 days
barrack style buildings. The corresponding doubling time for multi-apartment buildings was
2.65 days.",1084,Translated,TRUE,62.34,8.8,6.8,13.19,10.4,13.44,8,4.5,6.56,6th and 7th grade,183,27,5.888888889,7,0.0248,0.6883,0.2869,0.633182228,0.058303338,0.308514506
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days
barracks style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,70.8,7.8,5.6,12.32,9.6,12.86,7,4.166666666666667,6.56,6th and 7th grade,178,27,5.703703704,7,0.0224,0.5852,0.3924,0.638498425,0.05820214,0.303299367
"We found that the number of SARS-CoV-2 infection cases doubled every 1.56 days.
Barracks style building. The corresponding doubling times for apartment-style buildings are:
2.65 days.",1084,Translated,TRUE,71.1,7.8,5.5,13.88,11.5,13.78,7,4,6.56,13th and 14th grade,183,26,6.153846154,7,0.0221,0.5411,0.4368,0.636064231,0.06755174,0.296383977
"We found that the number of SARS-CoV-2 infection cases doubled every 1.56 days
Barrack style buildings. The corresponding doubling time for apartment buildings was
2.65 days.",1084,Translated,TRUE,71.1,7.8,5.5,12.55,9.9,13.18,7,4,6.56,6th and 7th grade,174,26,5.807692308,7,0.0243,0.5901,0.3855,0.640338719,0.056527682,0.303133577
"We found that the number of SARS-CoV-2 cases doubles every 1.56 days.
Based on the barracks model. The corresponding doubling times for apartment-style buildings are:
2.65 days.",1084,Translated,TRUE,79.26,6.4,4.4,11.45,9.4,14.02,7,3.833333333333333,5.08,3rd and 4th grade,177,27,5.666666667,7,0.0256,0.8084,0.1661,0.644965053,0.05252783,0.302507102
"We found that the number of SARS-CoV-2 cases doubled every 1.56 days.
Barracks-style buildings. The corresponding doubling times for apartment-style buildings were:
2.65 days.",1084,Translated,TRUE,67.76,0,6.8,16.17,14.4,14.1,6,5.5,6.47,6th and 7th grade,175,24,6.416666667,7,0.0271,0.6845,0.2884,0.633942902,0.05534571,0.310711354
"We found that the number of SARS-CoV-2 infection cases doubled every 1.56 days
barracks style buildings. The corresponding doubling time for condominiums was
2.65 days.",1084,Translated,TRUE,63.05,8.8,6.5,12.66,9.9,14.15,8,4.166666666666667,8.12,8th and 9th grade,168,25,5.84,7,0.0234,0.6191,0.3575,0.641472518,0.06207256,0.296454906
"We found that the number of SARS-CoV-2 infections doubles every 1.56 days
Barracks style buildings. The corresponding doubling time for residential buildings was
2.65 days.",1084,Translated,TRUE,63.05,8.8,6.5,13.59,10.6,13.52,7,4.166666666666667,8.12,8th and 9th grade,172,25,6,7,0.0186,0.5621,0.4193,0.644099236,0.051122651,0.304778099
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days in
barrack-type buildings. The corresponding doubling time for residential buildings was
2.65 days.",1084,Translated,TRUE,62.34,9.7,6.8,12.73,10.1,13.44,8,4.833333333333333,8.04,9th and 10th grade,181,27,5.814814815,7,0.0261,0.7174,0.2565,0.639949739,0.05968339,0.300366849
"We found that the number of SARS-CoV-2 infections doubled every 1.56 days.
Barracks style building. The corresponding doubling times for residential buildings are:
2.65 days.",1084,Translated,TRUE,63.05,8.8,6.5,13.59,11,14.15,7,4.166666666666667,8.12,8th and 9th grade,174,25,6.08,7,0.0178,0.45,0.5322,0.639284015,0.060450494,0.300265491
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days.
Barracks style building. The corresponding doubling times for apartment buildings are:
2.65 days.",1084,Translated,TRUE,70.8,7.8,5.6,12.32,9.9,13.44,7,4.166666666666667,6.56,6th and 7th grade,180,27,5.777777778,7,0.0206,0.4805,0.4989,0.638051152,0.065801665,0.296147108
"We found that the number of cases of SARS-CoV-2 infection doubled every 1.56 days in
barracks style buildings. The corresponding doubling time for apartment style buildings was
2.65 days.",1084,Translated,TRUE,70.09,7.8,5.9,11.86,9.2,12.28,7,4.5,6.64,6th and 7th grade,187,29,5.551724138,7,0.0261,0.6542,0.3197,0.641039312,0.063702457,0.295258194
